PG.ProteinAccessions	PG.Genes	PG.ProteinDescriptions	PG.ProteinNames	[1] ZHW_20260422_D1.raw.PG.Quantity	[2] ZHW_20260422_D2.raw.PG.Quantity	[3] ZHW_20260422_D3.raw.PG.Quantity	[4] ZHW_20260422_Q1.raw.PG.Quantity	[5] ZHW_20260422_Q2.raw.PG.Quantity	[6] ZHW_20260422_Q3.raw.PG.Quantity	[7] ZHW_20260422_S1.raw.PG.Quantity	[8] ZHW_20260422_S2.raw.PG.Quantity	[9] ZHW_20260422_S3.raw.PG.Quantity	[10] ZHW_20260422_P1.raw.PG.Quantity	[11] ZHW_20260422_P2.raw.PG.Quantity	[12] ZHW_20260422_P3.raw.PG.Quantity	[13] ZHW_20260422_W1.raw.PG.Quantity	[14] ZHW_20260422_W2.raw.PG.Quantity	[15] ZHW_20260422_W3.raw.PG.Quantity	[16] ZHW_20260422_N1.raw.PG.Quantity	[17] ZHW_20260422_N2.raw.PG.Quantity	[18] ZHW_20260422_N3.raw.PG.Quantity
Q9H0L4	CSTF2T	Cleavage stimulation factor subunit 2 tau variant	CSTFT_HUMAN	1917.29345703125	655.380859375	1993.1180419921875	33.66813278198242	262.288818359375	NaN	1394.9757080078125	3764.646484375	3500.596923828125	199.31527709960938	966.7514038085938	213.6613311767578	113.94173431396484	325.5187683105469	127.28821563720703	114.29715728759766	339.14398193359375	NaN
Q9H0M0	WWP1	NEDD4-like E3 ubiquitin-protein ligase WWP1	WWP1_HUMAN	489.606689453125	NaN	339.0184020996094	88.74213409423828	248.89437866210938	239.38809204101562	520.1517333984375	NaN	1254.2939453125	140.1133270263672	255.65484619140625	18.537813186645508	NaN	237.64109802246094	82.48690795898438	47.54942321777344	131.62547302246094	NaN
Q9H0N0	RAB6C	Ras-related protein Rab-6C	RAB6C_HUMAN	963.2128295898438	155.30198669433594	872.18359375	NaN	440.69952392578125	90.33686065673828	1131.133544921875	3158.333740234375	991.5023803710938	41.05160903930664	166.50318908691406	NaN	NaN	212.94390869140625	140.12454223632812	NaN	NaN	NaN
Q9H0P0	NT5C3A	Cytosolic 5'-nucleotidase 3A	5NT3A_HUMAN	1553.039306640625	630.3333129882812	1186.9556884765625	67.31201171875	258.29559326171875	70.9657211303711	2165.057373046875	5617.98876953125	2231.3798828125	328.1751403808594	943.411376953125	228.14210510253906	264.90850830078125	694.6268920898438	292.3221130371094	34.018978118896484	54.472190856933594	106.1812973022461
Q9H0R1	AP5M1	AP-5 complex subunit mu-1	AP5M1_HUMAN	326.2857360839844	36.57844161987305	153.26638793945312	NaN	39.09961700439453	NaN	170.04833984375	186.49444580078125	401.8490905761719	NaN	NaN	NaN	NaN	46.38425827026367	NaN	NaN	NaN	NaN
Q9H0R4	HDHD2	Haloacid dehalogenase-like hydrolase domain-containing protein 2	HDHD2_HUMAN	1064.659912109375	628.855224609375	1083.3956298828125	80.26885223388672	575.6189575195312	651.5177612304688	698.6494140625	2156.25537109375	679.33984375	43.569091796875	150.153564453125	20.71612548828125	44.79099655151367	65.08885192871094	54.17292404174805	NaN	NaN	16.65108299255371
Q9H0R6	QRSL1	Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial	GATA_HUMAN	469.9517822265625	183.08090209960938	317.3068542480469	48.279052734375	215.42938232421875	37.1132926940918	541.04345703125	665.9974975585938	1448.2041015625	67.44798278808594	216.7304229736328	275.9202880859375	60.070228576660156	216.14462280273438	221.98922729492188	NaN	NaN	NaN
Q9H0S4	DDX47	Probable ATP-dependent RNA helicase DDX47	DDX47_HUMAN	13270.060546875	7019.1708984375	11492.0419921875	1128.099609375	3017.172119140625	1406.528076171875	13846.513671875	14762.8291015625	32781.33984375	3853.4091796875	9894.583984375	4000.390380859375	3905.220703125	8274.4453125	5070.8408203125	396.14453125	1263.2099609375	177.57843017578125
Q9H0T7	RAB17	Ras-related protein Rab-17	RAB17_HUMAN	484.9878845214844	304.4534912109375	478.8760986328125	69.30216979980469	560.785888671875	155.79466247558594	883.810791015625	1422.2008056640625	516.17138671875	NaN	NaN	149.30868530273438	NaN	247.8771209716797	194.73272705078125	NaN	NaN	NaN
Q9H0U3	MAGT1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit MAGT1	MAGT1_HUMAN	7064.4111328125	3931.55810546875	6666.45361328125	715.4957885742188	2459.58984375	1557.9715576171875	5505.3779296875	9443.2421875	10649.8330078125	969.96337890625	2908.848388671875	1002.1141967773438	1884.1983642578125	3766.864990234375	1797.400634765625	342.3788757324219	694.272705078125	132.1750030517578
Q9H0U4	RAB1B	Ras-related protein Rab-1B	RAB1B_HUMAN	52907.6875	24859.009765625	47732.58203125	4452.56494140625	12962.2314453125	8599.5185546875	48699.72265625	95602.1796875	67665.203125	7236.5859375	20577.2265625	7329.375	9861.0419921875	16055.369140625	7381.9599609375	2014.57177734375	3279.234375	740.0428466796875
Q9H0U6	MRPL18	Large ribosomal subunit protein uL18m	RM18_HUMAN	4144.4931640625	2233.12109375	3618.84619140625	377.6027526855469	1666.51318359375	1027.635009765625	2620.938232421875	7780.9892578125	3255.773193359375	274.2427978515625	770.9337158203125	296.8349304199219	269.4151916503906	390.43603515625	173.5916290283203	160.993408203125	116.3844223022461	52.05651092529297
Q9H0U9	TSPYL1	Testis-specific Y-encoded-like protein 1	TSYL1_HUMAN	692.7140502929688	327.3869323730469	672.9844360351562	25.61150550842285	58.44593811035156	NaN	708.9252319335938	1105.8338623046875	2413.359130859375	211.56358337402344	644.3009643554688	262.9549255371094	140.8127899169922	315.3919677734375	181.92904663085938	49.23949432373047	74.9124755859375	NaN
Q9H0V1	TMEM168	Transmembrane protein 168	TM168_HUMAN	425.9922790527344	276.774169921875	431.1413879394531	11.953137397766113	175.75787353515625	65.97085571289062	498.3802185058594	674.578125	852.7366333007812	NaN	150.76976013183594	80.44789123535156	191.2023162841797	184.73114013671875	47.55686569213867	NaN	13.863531112670898	NaN
Q9H0V9	LMAN2L	VIP36-like protein	LMA2L_HUMAN	2196.929931640625	1269.126953125	2068.0458984375	158.9623565673828	963.2908325195312	780.590087890625	1589.1585693359375	4266.05517578125	2024.16357421875	255.22579956054688	595.4510498046875	306.2486267089844	476.2398681640625	842.1358642578125	506.52642822265625	102.885986328125	248.91378784179688	86.45277404785156
Q9H0W8	SMG9	Nonsense-mediated mRNA decay factor SMG9	SMG9_HUMAN	833.3204956054688	490.6041259765625	714.1530151367188	NaN	357.7568054199219	71.1533203125	853.1895751953125	1669.6712646484375	1847.825439453125	281.7161560058594	1085.184814453125	448.4155578613281	232.6619110107422	829.67822265625	237.75009155273438	NaN	32.79880142211914	NaN
Q9H0W9	C11orf54	Ester hydrolase C11orf54	CK054_HUMAN	5010.72607421875	3443.882080078125	6717.2158203125	394.31304931640625	3770.9775390625	3404.66357421875	3985.851806640625	6848.0927734375	5459.546875	166.54713439941406	187.5306396484375	190.3343505859375	233.38006591796875	264.1748962402344	195.01321411132812	262.3450622558594	102.13470458984375	152.06570434570312
Q9H0X4	FAM234A	Protein FAM234A	F234A_HUMAN	609.3115234375	495.49737548828125	841.8004760742188	61.14314651489258	364.6299743652344	581.6168823242188	527.2122192382812	678.195068359375	1162.023193359375	NaN	NaN	39.8994026184082	NaN	59.56366729736328	65.84814453125	NaN	30.756534576416016	NaN
Q9H0X9	OSBPL5	Oxysterol-binding protein-related protein 5	OSBL5_HUMAN	3089.881103515625	1640.4075927734375	3043.173095703125	220.2991485595703	1419.0343017578125	1469.4320068359375	2958.598388671875	4005.369140625	6716.00341796875	275.56561279296875	1555.369384765625	405.7182312011719	358.76153564453125	1299.3843994140625	644.9119873046875	NaN	231.61257934570312	NaN
Q9H173	SIL1	Nucleotide exchange factor SIL1	SIL1_HUMAN	1535.992919921875	862.375244140625	1832.441162109375	109.27898406982422	523.2684326171875	344.7869873046875	1511.4393310546875	1946.126953125	4002.1845703125	117.7440414428711	215.33074951171875	NaN	72.84745025634766	156.90267944335938	76.76560974121094	NaN	81.70580291748047	NaN
Q9H1A3	METTL9	Protein-L-histidine N-pros-methyltransferase	METL9_HUMAN	2734.10205078125	1613.304931640625	1978.8309326171875	386.7441711425781	798.3685913085938	253.95570373535156	1850.8492431640625	3982.29443359375	2245.573974609375	625.8411254882812	1392.63232421875	493.4497375488281	614.467529296875	1319.4505615234375	750.0610961914062	161.5904998779297	180.8310089111328	NaN
Q9H1A4	ANAPC1	Anaphase-promoting complex subunit 1	APC1_HUMAN	2568.45068359375	1500.41796875	2559.73291015625	314.0765686035156	1430.5400390625	1232.2655029296875	2162.03125	3385.246826171875	4225.88623046875	234.2152099609375	898.6500854492188	300.6458435058594	301.5262756347656	661.3878784179688	343.51708984375	157.5970916748047	332.3065490722656	37.26099395751953
Q9H1B5	XYLT2	Xylosyltransferase 2	XYLT2_HUMAN	1080.627197265625	560.17333984375	1010.1411743164062	NaN	166.76443481445312	110.43700408935547	692.1076049804688	1069.5625	2172.451416015625	NaN	NaN	49.319252014160156	NaN	118.60774993896484	NaN	NaN	NaN	NaN
Q9H1B7	IRF2BPL	Probable E3 ubiquitin-protein ligase IRF2BPL	I2BPL_HUMAN	546.1490478515625	NaN	386.4930725097656	NaN	NaN	NaN	365.91461181640625	1259.112548828125	1520.588623046875	NaN	134.11854553222656	NaN	NaN	74.47775268554688	NaN	NaN	NaN	NaN
Q9H1C3	GLT8D2	Glycosyltransferase 8 domain-containing protein 2	GL8D2_HUMAN	849.0230102539062	433.605224609375	612.084228515625	NaN	172.99436950683594	NaN	737.4291381835938	968.9491577148438	1716.1783447265625	147.28875732421875	381.1941833496094	118.69579315185547	128.95394897460938	376.0862731933594	118.81050109863281	62.273277282714844	138.98329162597656	NaN
Q9H1C4	UNC93B1	Protein unc-93 homolog B1	UN93B_HUMAN	361.6537170410156	103.23353576660156	364.40496826171875	NaN	NaN	NaN	228.60923767089844	872.8458251953125	834.6618041992188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q9H1C7	CYSTM1	Cysteine-rich and transmembrane domain-containing protein 1	CYTM1_HUMAN	467.3416442871094	211.22726440429688	270.04278564453125	NaN	NaN	NaN	683.8058471679688	2521.515625	1790.47998046875	260.1880187988281	602.9063720703125	258.98565673828125	258.29217529296875	429.3057861328125	156.37571716308594	34.539710998535156	NaN	NaN
Q9H1D9	POLR3F	DNA-directed RNA polymerase III subunit RPC6	RPC6_HUMAN	649.3546142578125	472.5986633300781	754.3023681640625	61.998477935791016	156.17323303222656	84.61245727539062	646.6331176757812	1649.5330810546875	784.6243896484375	300.3791198730469	434.034423828125	161.05239868164062	279.3504943847656	489.27593994140625	286.0860290527344	435.1882629394531	2259.266357421875	159.52674865722656
Q9H1E1	RNASE7	Ribonuclease 7	RNAS7_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	154.2817840576172	88.26704406738281	38.16289520263672	NaN	NaN	NaN	NaN	109.47594451904297	550.96728515625
Q9H1E3	NUCKS1	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1	NUCKS_HUMAN	NaN	235.20738220214844	NaN	55.4980354309082	486.3509521484375	NaN	547.0792846679688	1701.8663330078125	1168.148681640625	164.00189208984375	764.453857421875	443.91796875	272.61279296875	302.49920654296875	NaN	298.042724609375	799.8243408203125	117.69004821777344
Q9H1E5	TMX4	Thioredoxin-related transmembrane protein 4	TMX4_HUMAN	2882.5771484375	1546.361572265625	2914.3232421875	188.93446350097656	688.3643188476562	282.1862487792969	2319.10107421875	4058.257568359375	5933.314453125	230.73504638671875	487.52947998046875	303.8029479980469	366.9306945800781	617.3367309570312	252.18710327148438	44.18471908569336	18.38564109802246	NaN
Q9H1H9	KIF13A	Kinesin-like protein KIF13A	KI13A_HUMAN	628.3675537109375	454.5936584472656	565.09423828125	78.84568786621094	413.91552734375	529.5379638671875	1149.1898193359375	1589.0953369140625	1337.828857421875	124.3749771118164	711.033447265625	266.1774597167969	194.9292755126953	454.7984924316406	240.96038818359375	89.56185150146484	66.05183410644531	NaN
Q9H1I8	ASCC2	Activating signal cointegrator 1 complex subunit 2	ASCC2_HUMAN	2432.35546875	1182.09619140625	2296.747802734375	209.25267028808594	869.4094848632812	461.49951171875	2219.920166015625	3632.39453125	7026.66943359375	266.8376159667969	725.7103271484375	333.4564514160156	117.49744415283203	599.81689453125	284.47637939453125	NaN	148.51568603515625	NaN
Q9H1K0	RBSN	Rabenosyn-5	RBNS5_HUMAN	264.2730407714844	NaN	187.72763061523438	NaN	NaN	NaN	369.84112548828125	653.183837890625	948.2517700195312	137.86985778808594	240.88497924804688	155.97332763671875	63.16000747680664	317.1769104003906	129.59359741210938	NaN	NaN	NaN
Q9H1P3	OSBPL2	Oxysterol-binding protein-related protein 2	OSBL2_HUMAN	496.7911071777344	270.4632568359375	374.3997497558594	39.235748291015625	290.3138427734375	197.92149353027344	633.9596557617188	717.5650634765625	1168.071533203125	64.17208099365234	184.73764038085938	69.01802062988281	85.17791748046875	111.78072357177734	26.441171646118164	68.79596710205078	79.65373229980469	NaN
Q9H1U4	MEGF9	Multiple epidermal growth factor-like domains protein 9	MEGF9_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	1197.2669677734375	2008.44921875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q9H1X3	DNAJC25	DnaJ homolog subfamily C member 25	DJC25_HUMAN	519.48046875	152.96554565429688	389.7597961425781	43.876399993896484	172.31112670898438	154.4568328857422	562.3073120117188	1013.678466796875	339.6969299316406	98.29615020751953	688.053466796875	184.2440185546875	80.83613586425781	164.81201171875	148.25100708007812	NaN	19.452484130859375	NaN
Q9H1Y0	ATG5	Autophagy protein 5	ATG5_HUMAN	934.3715209960938	698.5187377929688	1372.0689697265625	110.67791748046875	484.25360107421875	398.9049377441406	1033.01025390625	1102.322021484375	2487.89013671875	53.85227584838867	202.57577514648438	48.81438064575195	71.48210144042969	83.0399169921875	63.43196105957031	22.435260772705078	13.867636680603027	NaN
Q9H1Y3	OPN3	Opsin-3	OPN3_HUMAN	250.7965087890625	198.72317504882812	NaN	NaN	12.72846794128418	NaN	294.0669860839844	341.69451904296875	507.7913513183594	NaN	NaN	NaN	44.09469985961914	NaN	NaN	NaN	NaN	NaN
Q9H1Z4	WDR13	WD repeat-containing protein 13	WDR13_HUMAN	2790.466796875	1431.5924072265625	2127.4560546875	389.5390930175781	1759.3248291015625	1692.772216796875	1887.7860107421875	3756.5185546875	2051.67529296875	204.43414306640625	599.0274658203125	297.7363586425781	224.15455627441406	363.5206604003906	178.1511688232422	61.412776947021484	181.97869873046875	85.23311614990234
Q9H201	EPN3	Epsin-3	EPN3_HUMAN	830.8206176757812	397.4916076660156	593.7981567382812	67.91997528076172	219.74684143066406	108.89872741699219	1678.822021484375	4342.16357421875	6816.72802734375	1160	2427.223388671875	1467.0479736328125	1338.6732177734375	2686.776611328125	387.1756286621094	NaN	NaN	NaN
Q9H223	EHD4	EH domain-containing protein 4	EHD4_HUMAN	6761.84814453125	3502.838623046875	6055.7578125	535.6363525390625	1591.480224609375	608.8269653320312	9165.1806640625	6761.11083984375	23615.384765625	1333.81982421875	4576.25048828125	1597.7435302734375	1466.8770751953125	3871.5556640625	2235.84130859375	180.3282012939453	449.20806884765625	43.017704010009766
Q9H237	PORCN	Protein-serine O-palmitoleoyltransferase porcupine	PORCN_HUMAN	2374.9306640625	823.4402465820312	1400.22412109375	270.1911926269531	757.9906005859375	583.4259643554688	1065.7210693359375	2516.271728515625	2478.87841796875	161.55555725097656	645.4974365234375	151.66995239257812	387.9732360839844	477.5224609375	325.7785339355469	NaN	89.62822723388672	NaN
Q9H254	SPTBN4	Spectrin beta chain, non-erythrocytic 4	SPTN4_HUMAN	829.4613037109375	298.36541748046875	476.1676940917969	NaN	162.3722381591797	88.09357452392578	725.4983520507812	894.2379760742188	543.4120483398438	NaN	579.918701171875	NaN	173.85377502441406	777.6991577148438	474.62432861328125	NaN	NaN	NaN
Q9H267	VPS33B	Vacuolar protein sorting-associated protein 33B	VP33B_HUMAN	5719.46826171875	3031.03466796875	4320.3251953125	615.5474243164062	1875.7926025390625	686.5640869140625	6172.42138671875	6448.59814453125	14223.5927734375	1459.6065673828125	5125.57421875	1551.21630859375	1702.63623046875	4988.0869140625	2198.329345703125	273.0973205566406	559.80859375	77.38121795654297
Q9H269	VPS16	Vacuolar protein sorting-associated protein 16 homolog	VPS16_HUMAN	2794.188232421875	1553.513916015625	2258.845458984375	368.48699951171875	1341.285400390625	924.12451171875	2535.80322265625	2959.28515625	4286.67578125	339.79986572265625	1084.7239990234375	406.8221435546875	391.35699462890625	1203.280517578125	606.1980590820312	196.08583068847656	310.7745666503906	NaN
Q9H270	VPS11	Vacuolar protein sorting-associated protein 11 homolog	VPS11_HUMAN	915.4384155273438	719.5023803710938	1018.4488525390625	118.60169219970703	575.3513793945312	480.90533447265625	1086.7685546875	1727.5743408203125	1973.1646728515625	150.0009307861328	443.15252685546875	59.89911651611328	84.27900695800781	318.2105407714844	140.12725830078125	37.0489501953125	32.085018157958984	NaN
Q9H299	SH3BGRL3	SH3 domain-binding glutamic acid-rich-like protein 3	SH3L3_HUMAN	1877.0196533203125	1847.8087158203125	3210.5791015625	243.9428253173828	2857.10595703125	1819.3780517578125	3367.94189453125	7648.83642578125	4893.95556640625	92.86004638671875	401.96356201171875	278.0989990234375	219.01344299316406	63.49737548828125	62.59369659423828	98.37940979003906	105.15203094482422	150.01731872558594
Q9H2B2	SYT4	Synaptotagmin-4	SYT4_HUMAN	1976.8797607421875	696.777587890625	1815.3463134765625	219.02001953125	1495.9791259765625	1531.6572265625	1809.2562255859375	5358.2353515625	1070.6693115234375	NaN	NaN	65.23587799072266	721.4013671875	621.1311645507812	249.5225372314453	152.7246551513672	62.25941848754883	NaN
Q9H2C0	GAN	Gigaxonin	GAN_HUMAN	673.6876831054688	387.79522705078125	803.5626831054688	36.729164123535156	448.7395935058594	265.80584716796875	704.98388671875	621.1737670898438	1542.226806640625	NaN	115.13130187988281	36.83125305175781	98.8676986694336	68.8657455444336	22.96360206604004	NaN	NaN	NaN
Q9H2C2	ARV1	Protein ARV1	ARV1_HUMAN	880.2437133789062	539.1049194335938	712.3699951171875	210.2704620361328	821.467529296875	634.3138427734375	905.4052124023438	1410.9451904296875	1096.823974609375	116.2264404296875	345.4493103027344	134.1114959716797	201.28924560546875	336.412353515625	197.42623901367188	23.64597511291504	105.7644271850586	NaN
Q9H2D1	SLC25A32	Solute carrier family 25 member 32	S2532_HUMAN	5601.673828125	2294.040283203125	3558.829833984375	567.61572265625	1544.26318359375	1071.5009765625	3231.292236328125	5439.7412109375	4586.7744140625	953.2877197265625	1836.5054931640625	774.936279296875	904.529052734375	2279.229248046875	1297.616455078125	128.9554443359375	581.17919921875	56.97413635253906
Q9H2D6	TRIOBP	TRIO and F-actin-binding protein	TARA_HUMAN	308.7652893066406	271.0288391113281	539.3947143554688	NaN	184.21731567382812	276.7402648925781	620.8336791992188	930.9813232421875	1141.12939453125	159.81097412109375	715.457763671875	231.39739990234375	107.44245147705078	364.6018981933594	75.40067291259766	NaN	50.7247200012207	NaN
Q9H2E6	SEMA6A	Semaphorin-6A	SEM6A_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	244.8396759033203	144.9779052734375	55.45421600341797	23.99580192565918	32.005069732666016	NaN	NaN	NaN
Q9H2F3	HSD3B7	3 beta-hydroxysteroid dehydrogenase type 7	3BHS7_HUMAN	1446.4844970703125	NaN	1199.348388671875	NaN	602.82275390625	454.654052734375	746.052490234375	1968.7041015625	1226.275146484375	149.2762908935547	707.7684936523438	190.49969482421875	161.18971252441406	NaN	299.85101318359375	NaN	68.9358139038086	NaN
Q9H2F5	EPC1	Enhancer of polycomb homolog 1	EPC1_HUMAN	76.89276885986328	NaN	56.413787841796875	NaN	NaN	NaN	NaN	300.20379638671875	367.4504089355469	NaN	NaN	NaN	NaN	23.107921600341797	NaN	NaN	NaN	NaN
Q9H2G2	SLK	STE20-like serine/threonine-protein kinase	SLK_HUMAN	3989.89794921875	2591.3720703125	4034.4189453125	1182.846923828125	3327.874267578125	2654.027099609375	6065.06640625	10090.6630859375	12231.162109375	1447.2076416015625	3158.120849609375	1821.4364013671875	2594.734619140625	3952.677734375	1832.109375	981.7290649414062	2339.580810546875	356.0158996582031
Q9H2G4	TSPYL2	Testis-specific Y-encoded-like protein 2	TSYL2_HUMAN	458.6426086425781	8.704845428466797	117.13633728027344	NaN	NaN	136.78128051757812	234.37391662597656	532.0784912109375	803.6688232421875	NaN	196.85964965820312	107.05204772949219	NaN	118.43508911132812	80.16485595703125	NaN	14.156166076660156	NaN
Q9H2G9	BLZF1	Golgin-45	GO45_HUMAN	NaN	204.0282745361328	NaN	NaN	175.47315979003906	NaN	603.0646362304688	1037.44091796875	1261.4244384765625	389.9231872558594	1075.81787109375	564.0523071289062	474.7938537597656	916.4000854492188	251.73065185546875	NaN	NaN	NaN
Q9H2H8	PPIL3	Peptidyl-prolyl cis-trans isomerase-like 3	PPIL3_HUMAN	1304.8675537109375	711.2719116210938	1234.34521484375	222.60079956054688	905.8291015625	460.8424987792969	1189.046875	2185.609375	1598.6932373046875	NaN	378.5873107910156	170.45584106445312	166.20574951171875	405.8648986816406	NaN	285.93829345703125	486.01385498046875	204.32569885253906
Q9H2H9	SLC38A1	Sodium-coupled neutral amino acid symporter 1	S38A1_HUMAN	14502.0234375	10417.998046875	12050.8408203125	2370.264404296875	8082.19091796875	6459.39306640625	14935.298828125	25025.35546875	25543.9453125	7500.5341796875	12295.8740234375	8844.8916015625	13599.15625	19297.109375	9647.3369140625	285.2610778808594	902.4721069335938	121.18116760253906
Q9H2J4	PDCL3	Phosducin-like protein 3	PDCL3_HUMAN	1124.4783935546875	701.53564453125	845.8323364257812	120.65788269042969	527.0994262695312	618.1091918945312	960.5435180664062	4232.67919921875	1993.25537109375	105.41834259033203	232.33656311035156	190.75990295410156	202.24072265625	209.3422393798828	102.3623046875	NaN	74.37383270263672	NaN
Q9H2K2	TNKS2	Poly [ADP-ribose] polymerase tankyrase-2	TNKS2_HUMAN	NaN	NaN	65.37657165527344	NaN	NaN	NaN	NaN	NaN	NaN	62.59291458129883	277.5005798339844	80.376220703125	51.880821228027344	NaN	NaN	NaN	NaN	NaN
Q9H2K8	TAOK3	Serine/threonine-protein kinase TAO3	TAOK3_HUMAN	2329.7451171875	1411.9627685546875	2347.5869140625	349.6170654296875	842.3439331054688	316.1392822265625	2792.71533203125	4740.63818359375	6709.84619140625	468.6501159667969	1415.5625	556.2056884765625	793.459716796875	1838.8282470703125	927.7125244140625	175.04188537597656	258.754150390625	56.999141693115234
Q9H2L5	RASSF4	Ras association domain-containing protein 4	RASF4_HUMAN	4944.0087890625	2872.519775390625	5320.70849609375	622.0958862304688	2077.6953125	1238.2154541015625	5756.5205078125	4475.1484375	9514.931640625	529.7110595703125	1479.06591796875	774.1156616210938	1029.2261962890625	1625.91748046875	962.745849609375	135.719482421875	396.3366394042969	NaN
Q9H2M9	RAB3GAP2	Rab3 GTPase-activating protein non-catalytic subunit	RBGPR_HUMAN	12006.1669921875	6835.87158203125	10339.529296875	3326.5908203125	9573.5341796875	4154.201171875	13322.091796875	16721.6796875	22684.259765625	2148.8603515625	8969.958984375	1648.108154296875	2511.103515625	8729.3564453125	4347.0478515625	644.9132690429688	2984.694580078125	272.3833923339844
Q9H2P0	ADNP	Activity-dependent neuroprotector homeobox protein	ADNP_HUMAN	1078.955322265625	745.7894897460938	997.8065185546875	91.920654296875	230.9272003173828	350.62078857421875	1508.92041015625	3192.024658203125	3919.322021484375	372.6974792480469	1080.950439453125	410.1539001464844	532.5665893554688	918.8694458007812	453.16546630859375	508.63836669921875	865.974365234375	147.38064575195312
Q9H2P9	DPH5	Diphthine methyl ester synthase	DPH5_HUMAN	3784.86962890625	2420.5771484375	4120.5322265625	215.486328125	3009.75390625	2890.75244140625	3728.08203125	7254.966796875	7462.47998046875	156.82302856445312	538.8989868164062	352.9421081542969	448.55902099609375	400.06243896484375	519.7257080078125	281.1771240234375	893.4931030273438	100.8436279296875
Q9H2U1	DHX36	ATP-dependent DNA/RNA helicase DHX36	DHX36_HUMAN	2946.78515625	1654.9189453125	2030.1971435546875	432.57391357421875	1669.9483642578125	700.893310546875	3276.344482421875	4478.93994140625	6946.99365234375	439.12799072265625	1633.2171630859375	570.363037109375	776.1474609375	1855.3951416015625	804.084228515625	217.8670654296875	279.2694091796875	89.26506042480469
Q9H2U2	PPA2	Inorganic pyrophosphatase 2, mitochondrial	IPYR2_HUMAN	4728.28857421875	3035.864990234375	4346.1640625	225.09034729003906	2212.33447265625	1043.5960693359375	4227.962890625	11638.5751953125	4499.5615234375	222.1731414794922	660.1343994140625	321.10919189453125	446.97137451171875	583.9263305664062	280.6363220214844	200.1770782470703	367.2394104003906	64.7341537475586
Q9H2V7	SPNS1	Protein spinster homolog 1	SPNS1_HUMAN	842.581787109375	522.4639282226562	510.3823547363281	118.7343978881836	560.017822265625	316.0416259765625	1407.7083740234375	1402.7003173828125	2510.30859375	210.35662841796875	665.5879516601562	296.08441162109375	393.7934265136719	680.5999145507812	255.30233764648438	152.2928009033203	83.88965606689453	NaN
Q9H2W6	MRPL46	Large ribosomal subunit protein mL46	RM46_HUMAN	3243.916259765625	1957.8775634765625	3500.59423828125	357.83282470703125	2727.836181640625	2648.5986328125	3513.623779296875	9078.8623046875	3799.917724609375	109.05557250976562	366.60406494140625	125.08097839355469	245.3877716064453	300.17877197265625	175.9439697265625	365.0789794921875	328.374267578125	NaN
Q9H2X3	CLEC4M	C-type lectin domain family 4 member M	CLC4M_HUMAN	1805.6759033203125	842.8447875976562	901.314208984375	196.31817626953125	378.0639343261719	150.80174255371094	764.9096069335938	2527.405517578125	705.67333984375	89.02709197998047	158.90032958984375	217.42166137695312	210.11557006835938	363.6971435546875	480.2041015625	NaN	17.136394500732422	NaN
Q9H2Y7	ZNF106	Zinc finger protein 106	ZN106_HUMAN	643.9398803710938	263.45477294921875	437.73724365234375	75.28922271728516	373.5337219238281	303.6352233886719	383.2593078613281	510.4064025878906	582.0966796875	NaN	67.48856353759766	44.44219207763672	79.1567611694336	156.4302215576172	130.2659454345703	NaN	100.49552154541016	NaN
Q9H300	PARL	Presenilin-associated rhomboid-like protein, mitochondrial	PARL_HUMAN	2067.09130859375	1189.83203125	1979.642578125	202.36851501464844	1050.3848876953125	974.2339477539062	1266.14501953125	2293.150390625	2817.769287109375	297.1427001953125	834.5442504882812	201.6896209716797	328.2898864746094	882.409423828125	659.3677978515625	63.36757278442383	195.01841735839844	24.60784149169922
Q9H305	CDIP1	Cell death-inducing p53-target protein 1	CDIP1_HUMAN	51.0606575012207	79.59902954101562	28.27287483215332	NaN	NaN	NaN	101.5149154663086	196.01524353027344	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q9H307	PNN	Pinin	PININ_HUMAN	957.19775390625	884.2555541992188	1360.902587890625	91.86209106445312	1087.9283447265625	898.4860229492188	2514.490966796875	2784.20703125	6652.70166015625	39.56623458862305	261.693115234375	81.4377212524414	96.92827606201172	124.47502136230469	53.30466842651367	12.200118064880371	189.72911071777344	25.315196990966797
Q9H329	EPB41L4B	Band 4.1-like protein 4B	E41LB_HUMAN	293.02490234375	NaN	247.884033203125	NaN	NaN	NaN	130.2460174560547	455.61065673828125	521.9349975585938	33.621768951416016	90.02897644042969	112.79305267333984	91.32438659667969	143.18605041503906	193.5499267578125	NaN	NaN	NaN
